Date,User (hashed),Status,Order (hashed),Item (Hashed),Total
3/19/2022,e4ce0cbc9f4738b15d2c4938e3850b18cd59dbfe,Blue,c79c41226439915e8619fab4d2c4432f38e7e537,c6a74a9b6f7e723f4c6f247a8568afdabc606936,29.72
3/19/2022,4ec36fe0dabc2e836ab2fc31b796e3c9b52e009c,Blue,9493796c64c8bfc68f3b40961e517d5ab4d3c146,af576cdb0f0d7df3a2d29acd562aea4c28292926,34.72
3/19/2022,56e784cfd8d4750338a0902544ab8cf4cdedbb8c,Blue,ca19d31a473df52e7fe022c3d4d837c1cb67d18a,c6a74a9b6f7e723f4c6f247a8568afdabc606936,14.96
3/19/2022,0b39893638f7ead7344fe83c54b95f591091535a,Blue,78eb45ad92790082785a47b40309d13a25f67371,ea6dd44b9f148d3af08f234a71b988320e940c6b,20.99
3/19/2022,042c432d5a6459c249fdd93dc166d6c1a207ab9d,Blue,527857fcbf1d1a0f30b3c9eba995721860a95cbf,207a0d0d7b573a3534c1eab4b340c0760c58dd00,37.97
3/19/2022,f7685447fa3b3d65056c2558d3ed73f11cf3de45,Blue,774a22fe3e62cfa34065e61ce50084c3ebdc0977,45d86d00b9617c9c8e82caa507fb718473c44e09,18.79
3/19/2022,e16982e26e7e6f98c4fe7d0c209f5a921ca2005c,Blue,d0087191e58cb985890996fa669268cc95881125,6a5e1761ceceee85d0ae99896a84e79566320b15,22.24
3/20/2022,0b39893638f7ead7344fe83c54b95f591091535a,Blue,28b4b19c696d8c066f64f831ee0a225407bbf87a,f0a7768f881e98ec8e8b6a46707cd19a87b534c7,42.26
3/20/2022,bfca5884cd2165f46df9b356b52b55f8c6dc17d4,Blue,a6d8fe26f9f0aa0abd9e729aa7e5138babda4c51,1e62a63df09feffdf283bede2c7a35173a7aecdb,20.97
3/20/2022,a582175db97c9007d2a5ba64330e623a658865bd,Blue,02e5a1070ca4fead794382c0bc4e1ed0912af50a,9281fddece3f54b8f16d99fc184dcd73fec7d695,11.19
3/20/2022,a582175db97c9007d2a5ba64330e623a658865bd,Blue,02e5a1070ca4fead794382c0bc4e1ed0912af50a,c6a74a9b6f7e723f4c6f247a8568afdabc606936,29.8
3/20/2022,56e784cfd8d4750338a0902544ab8cf4cdedbb8c,Blue,f97731459eb1f45631f3a2148afe23e4c25a6963,c6a74a9b6f7e723f4c6f247a8568afdabc606936,14.96
3/20/2022,dcc2a595520cf89857fb5a7bdda46842da1f31e6,Blue,a519806fe408b73da343126c1f348f3069292a73,6a5e1761ceceee85d0ae99896a84e79566320b15,10.97
3/20/2022,c1a81c3a581d057c283423b21c95c72e738b2b80,Blue,aa2dbc30a191200104886a1a8b565ef4003c5eb0,6a5e1761ceceee85d0ae99896a84e79566320b15,11.15
3/20/2022,34d6a4031e30c348229717c1a3702d07ce1d6f03,Blue,86a40942b401ab8c8916cd63bbca2831bce38d08,c6a74a9b6f7e723f4c6f247a8568afdabc606936,13.47
3/20/2022,03ffc18ac6e2e31f551e05327fcbd16ea901d41d,Blue,c75efd87dea46c4906847a996440dcb6471dc486,c6a74a9b6f7e723f4c6f247a8568afdabc606936,30.35
3/20/2022,c1a81c3a581d057c283423b21c95c72e738b2b80,Blue,aa2dbc30a191200104886a1a8b565ef4003c5eb0,5ba504a3587bdfaee69ee780aeb5daf622b0ca5a,16.06
3/20/2022,03ffc18ac6e2e31f551e05327fcbd16ea901d41d,Blue,c75efd87dea46c4906847a996440dcb6471dc486,6a5e1761ceceee85d0ae99896a84e79566320b15,22.78
3/20/2022,5ddb73800cbdd18dc7284a73ad33a14aa99215a5,Blue,5ac0bb596df15c28d4ea12d018894be918dfc1b7,79d7a52a6048b2e47ede12fa22c9053155a4d765,35.4
3/20/2022,5ddb73800cbdd18dc7284a73ad33a14aa99215a5,Blue,5ac0bb596df15c28d4ea12d018894be918dfc1b7,af576cdb0f0d7df3a2d29acd562aea4c28292926,17.69
3/20/2022,a3f26c3b3f1af1dc103ee90827a3f7e4b50dff31,Blue,05a48e531f0f7e27623f4301d448449edb37aa07,c6a74a9b6f7e723f4c6f247a8568afdabc606936,13.47
3/20/2022,fe46dae13ef7cb7ee9ef3e9fc61815eb95ad1f96,Blue,725888cd59184e369f64d0194d3a728df75a1ee7,1e62a63df09feffdf283bede2c7a35173a7aecdb,10.97
3/20/2022,6e29dae75d3d7154c7d3cf7bdc3eaa4b89d7ed2f,Blue,790fc59410984fb1952c6249dad6996f0f0ce53c,f0a7768f881e98ec8e8b6a46707cd19a87b534c7,17.73
3/20/2022,56e784cfd8d4750338a0902544ab8cf4cdedbb8c,Blue,11c1bdc395d12c5e920d3004544e75e66cae51ef,c6a74a9b6f7e723f4c6f247a8568afdabc606936,60.73
3/20/2022,ed578c0f023c6dfe0f8352b4c5b6d2414a06ffef,Blue,dd36731240683fc51a56595953231db3a3d9abff,1fdcf1f1504f16d00d12f7a37357f1c429965149,10.97
3/20/2022,9333294a89edc4823ecd1bb3528a206e3a238e54,Blue,34d76513dd1d36d460757019e3fd69a1a94bea98,45d86d00b9617c9c8e82caa507fb718473c44e09,10.97
3/20/2022,4ec36fe0dabc2e836ab2fc31b796e3c9b52e009c,Blue,c0d7b46bbf6cc753ff23c3368915494d2a47bf82,45d86d00b9617c9c8e82caa507fb718473c44e09,11.15
3/20/2022,4ec36fe0dabc2e836ab2fc31b796e3c9b52e009c,Blue,c0d7b46bbf6cc753ff23c3368915494d2a47bf82,79d7a52a6048b2e47ede12fa22c9053155a4d765,17.31
3/20/2022,2a94b069ef071afcc5c68eb8bbfde184e1dd06fa,Blue,3fa231adcb5ebe649ae13e91e6d6eaa20222bcce,45d86d00b9617c9c8e82caa507fb718473c44e09,22.24
3/20/2022,40bfefcd2d6bce0b5b124db940ed4b13357aa007,Blue,d8bc5538fa2766377ebe9a9d7adb24763c3e7abc,c6a74a9b6f7e723f4c6f247a8568afdabc606936,29.72
3/20/2022,40bfefcd2d6bce0b5b124db940ed4b13357aa007,Blue,fcbc46976a9a8b9676048b4c60a408995c23b552,28419b079b1cac4cda97800f294b551ea0e2d4e4,299.98
3/20/2022,e16982e26e7e6f98c4fe7d0c209f5a921ca2005c,Blue,330042f6df88adaeaf9f04023c7f2a5956895cf8,ad03226970e4b9d3aabeb2ded6b01894a3cb8627,37.24
3/20/2022,dcc2a595520cf89857fb5a7bdda46842da1f31e6,Blue,381b7e769d2a73ba11b84d6b2db7c517aa2b7f5e,6a5e1761ceceee85d0ae99896a84e79566320b15,9.25
3/20/2022,a582175db97c9007d2a5ba64330e623a658865bd,Blue,8cf5d73167b48600de69927cacf436e495637812,c6a74a9b6f7e723f4c6f247a8568afdabc606936,29.84
3/20/2022,a582175db97c9007d2a5ba64330e623a658865bd,Blue,8cf5d73167b48600de69927cacf436e495637812,9281fddece3f54b8f16d99fc184dcd73fec7d695,22.41
3/20/2022,34d6a4031e30c348229717c1a3702d07ce1d6f03,Blue,3a1e9b2e6a62197ce9834d221075da9ac5d1b544,45d86d00b9617c9c8e82caa507fb718473c44e09,48.31
3/20/2022,34d6a4031e30c348229717c1a3702d07ce1d6f03,Blue,3a1e9b2e6a62197ce9834d221075da9ac5d1b544,ea6dd44b9f148d3af08f234a71b988320e940c6b,18.25
3/20/2022,a3f26c3b3f1af1dc103ee90827a3f7e4b50dff31,Blue,fe95d5d78372685e878e48b60dbdf0c27e0642e2,c6a74a9b6f7e723f4c6f247a8568afdabc606936,13.47
3/20/2022,56e784cfd8d4750338a0902544ab8cf4cdedbb8c,Blue,b5e05b9f9ba3bfb6d90948a16764b23054db712f,45d86d00b9617c9c8e82caa507fb718473c44e09,11.16
3/20/2022,d6f7b4bb564fbf3e0337049c313c456f0c78ea7d,Blue,db857813e9a4b9dc885fa2900445a4cfb974734d,28419b079b1cac4cda97800f294b551ea0e2d4e4,299.98
3/20/2022,41fd01d83889c3bf55bfddb4b09d80b1d4d0dbaa,Blue,4d225fbfd7c418dff3afc8d622805d8f22393a2d,1e62a63df09feffdf283bede2c7a35173a7aecdb,10.34
3/20/2022,03ffc18ac6e2e31f551e05327fcbd16ea901d41d,Blue,1541ac18cb24566dcb988b32cbc86c72577d4117,6a5e1761ceceee85d0ae99896a84e79566320b15,10.97
3/20/2022,21d38602e1a824031947bc253004fd085d63273f,Blue,b43edda5bf82c5518c9da024f1df29b5e943a623,18557922bc75db545a068661fa8de7dc56aa3877,32.21
3/20/2022,ed578c0f023c6dfe0f8352b4c5b6d2414a06ffef,Blue,d359d19b0ad25aa32ffc69d457dff86a09edfcdd,45d86d00b9617c9c8e82caa507fb718473c44e09,22.24
3/26/2022,40bfefcd2d6bce0b5b124db940ed4b13357aa007,Blue,e2d3b9c1ba6158b1b92372dd02f7fc8c953fdf51,cef13f8d96d9bea54e7def857e98320d8de5c3c9,2122.66
3/29/2022,d6f7b4bb564fbf3e0337049c313c456f0c78ea7d,Blue,e27e93b5c9cb0f63305d181ef05d0d807979b891,d6518e85a7be75e6555830e201d0532b04c5f1d6,2122.66
4/7/2022,dbcefaeb5016de0da5de996b60e55d856ab71de2,Blue,b833dd6a24ad2ff66b95450ebc3b5591da85621e,46af142cf17777e154776272a17930181433d99a,29.69
4/7/2022,a10f5657f7916dc773c76eaa162f6788251d91ab,Platinum,a4e932e25da217a00ed2b2eddaf82f1219be8bf4,ac530364fd00f43719f55e64f337c16fedde65c3,13.93
4/7/2022,a656b8271fc926b802b2489e5daadd209384408e,Blue,547f7c960e2341c382a6eab99f9ce5d87f45f6a5,46af142cf17777e154776272a17930181433d99a,29.69
4/7/2022,2feb1289324ef9684565863b334b880792a03b0d,Blue,58010fff65eb02a2c2e5b0bc3c408838be9e1fa2,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,15.48
4/7/2022,972ac22f63ef81e7af45442de4e902dd5ca82eb6,Blue,4c7b4c4035d74d1813263c6db302f5287c0ad85b,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,21.9
4/7/2022,001d22d72361b9df7453bae13f549419fd12af4e,Blue,948ec73a8d496459306097088024188914bc98cb,be7e3734e79b49cd2257e1f19bc58d65b57dd1ea,22.19
4/7/2022,2feb1289324ef9684565863b334b880792a03b0d,Blue,e855ee3d7398c7d6194f2d0917510be072b57738,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,15.48
4/8/2022,521f7bb08c7a3d47cff052c4d198477bfebc14ed,Platinum,e5472261be2ee40c556930b017ec9a72a61597d8,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,444.44
4/7/2022,65744fb3c07bfaee826434e7bac550a7697de039,Gold,2851fc580c704e94c4959fc8a40a60032a945f26,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,16.09
4/7/2022,65744fb3c07bfaee826434e7bac550a7697de039,Gold,2851fc580c704e94c4959fc8a40a60032a945f26,b1c4422fb06d2d8898c44bfb4cd49eb7274d4f18,19.82
4/7/2022,a10f5657f7916dc773c76eaa162f6788251d91ab,Platinum,2143e4b95c37f17ae92a9e4f74dc774602eb0df8,b1c4422fb06d2d8898c44bfb4cd49eb7274d4f18,19.72
4/8/2022,facfe9f78167e00f6889873ae56d077b7426e78f,Platinum,4704481872e37a4744384a171e1ea685c1a3165e,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,444.44
4/8/2022,65744fb3c07bfaee826434e7bac550a7697de039,Gold,8310002a9031ed5d5a774aef395c6227f377f48c,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,16.15
4/8/2022,65744fb3c07bfaee826434e7bac550a7697de039,Gold,8310002a9031ed5d5a774aef395c6227f377f48c,b1c4422fb06d2d8898c44bfb4cd49eb7274d4f18,39.75
4/8/2022,a656b8271fc926b802b2489e5daadd209384408e,Blue,3c2c6bc44747edcff549137acde543fbc9a5e4ce,46af142cf17777e154776272a17930181433d99a,29.69
4/8/2022,001d22d72361b9df7453bae13f549419fd12af4e,Blue,ac46f7fc0dcbe49ae2cb4eaa88c6afa9a4ec6b33,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,15.94
4/8/2022,facfe9f78167e00f6889873ae56d077b7426e78f,Platinum,0b1415b67ac70055e7bc23c362b8662060c357c5,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,444.44
4/14/2022,73eb154014db481e7364713a8d825aecee67c851,Noir,1412b7c72a6ecd2859e34f1a4c67b983f65ca05e,a12c0aa96692bb5bd6199dfe83d48d78e96e26d6,7.27
4/14/2022,73eb154014db481e7364713a8d825aecee67c851,Noir,b5863555a901480cb307c8058c8e57d8736ff047,a12c0aa96692bb5bd6199dfe83d48d78e96e26d6,7.27
4/14/2022,bac2083028072a21173236721a0c61f3b5d163c5,Blue,b6e890bff87bafb47215222d6799e106a9de947c,af6723aa6d207caf38ebb32fc8af855121de5beb,18.45
4/14/2022,bac2083028072a21173236721a0c61f3b5d163c5,Blue,52fd072d6321388b06f46b208f5b60dbc4bb63d2,4e826a99844a3e03b0a049a328f23d7d561218d1,19.7
4/14/2022,115d2735c7302ea06bf701be09bcb131060203b1,Blue,10f0dea4d017d6494d8c06ba18d8638bd507a60f,d72e3ccc25826cded7995241bc5bf38a1666337c,20.43
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,af05fb3b04a152c88873f63538de50fd3776262d,deff0ef9644a6048146e27f3056658259e1d4b67,43.33
4/14/2022,eb37de068067ee08fcfba37839fc8411a2e9f7d6,Blue,6d6b82e61bb938d7f15ae4ccea8b34d63215a6f5,e2ee2c1514de81e757498e578f16102e3725f537,20.04
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,ff522b2609ff16bf2f0a9ade8f51fa01e9081c8a,d72e3ccc25826cded7995241bc5bf38a1666337c,20.06
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,ff522b2609ff16bf2f0a9ade8f51fa01e9081c8a,9c9f9785ceab3aac60008d93988b6cc726e7abe9,17.8
4/14/2022,a9d74b5179e06f6ba7de851423d1c301d4685f5e,Blue,d20ec1a96ec35f3f5107acdb9ccad6f2ff3a9b6f,71bc289338fc1bed899dde126fea1b8998e7fae8,20.19
4/14/2022,a9d74b5179e06f6ba7de851423d1c301d4685f5e,Blue,d20ec1a96ec35f3f5107acdb9ccad6f2ff3a9b6f,3a6de26a377571e879f2f06b1d783f9b141169fc,20.19
4/14/2022,facfe9f78167e00f6889873ae56d077b7426e78f,Gold,e0e1a9f60406bf60a54048d0fda60888337d7ccf,d72e3ccc25826cded7995241bc5bf38a1666337c,89.95
4/14/2022,8aaa451a36239911c7593af51fcc034fff58e70f,Blue,ce2fd6a0f9e69b12c076176216b22ed936acda07,28fcf526e831a74d9d2c59918ee926778b38caa7,22.91
4/14/2022,ddc5342bf2d0d530f7c617ed511407d8a759f46e,Blue,b8577497dac5e79857f95a72a755cab1af8e1587,deff0ef9644a6048146e27f3056658259e1d4b67,43.32
4/14/2022,076a32175132598348719743c232122007c0a960,Blue,5c883b7430b3b974a4dad45c1b4148687205273e,e2ee2c1514de81e757498e578f16102e3725f537,19.7
4/14/2022,d1f2ea57498791e9c0c91058a404adf07369a24f,Blue,25a7812077b3bca55269c40f27ca16f98e3d6878,c209ecc0e21d7e58dbd71858c5670bd07d0255ef,9.09
4/14/2022,d1f2ea57498791e9c0c91058a404adf07369a24f,Blue,25a7812077b3bca55269c40f27ca16f98e3d6878,126637ffaa1930955f228da085da2f1e09f38e88,9.09
4/14/2022,d1f2ea57498791e9c0c91058a404adf07369a24f,Blue,25a7812077b3bca55269c40f27ca16f98e3d6878,28fcf526e831a74d9d2c59918ee926778b38caa7,22.71
4/14/2022,3cb6fca5a4b416f6c163d30faff630236c913198,Blue,5b8b1bbb7bbc4a0baf970479206a25b48fa03132,74e93162b915769aa4a431f3eeeaae68ec0002e4,29.72
4/14/2022,f496447254583328b8f59a86b9d36dd5c90b4a89,Blue,2055b2c45e7ed760e64d002ecf0986573411d885,9c9f9785ceab3aac60008d93988b6cc726e7abe9,19.7
4/14/2022,23f182f56f4964ede3b8bd31e05526f7cfab1ec2,Blue,0902444374771e0f2107086fe915ef1dcd10ffc2,9a7bc0b44d3ed806878e834640a5a75e805eebcb,19.7
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,4c147958530b91418b400020e75c6592298095b8,54e8ab187a7b883bf0d5e4a07b970b30c143ff09,19.85
4/14/2022,8aaa451a36239911c7593af51fcc034fff58e70f,Blue,cc3d6b36dd822816d9a14dc3644249b0f4bc98b2,28fcf526e831a74d9d2c59918ee926778b38caa7,22.91
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,4c147958530b91418b400020e75c6592298095b8,deff0ef9644a6048146e27f3056658259e1d4b67,22.38
4/14/2022,9e41f4e839a62d5a27c9b71bd1e02b9de321365b,Blue,05f04bbd62d04801d0e368b9df2ef4573d98e2ae,71bc289338fc1bed899dde126fea1b8998e7fae8,19.7
4/14/2022,342e461556ed676e1cbcf5a0bc7c66e0670bf71f,Blue,4be3b90a504030ff5cab6e41bef25da0a63d6a85,4e826a99844a3e03b0a049a328f23d7d561218d1,19.7
4/14/2022,1ae1dafe02286ef48bc84deb77d06afd70f01184,Blue,81fe388b7598845abbc6559dd85e7f3e92e10826,28fcf526e831a74d9d2c59918ee926778b38caa7,24.7
4/14/2022,636df5a056c3d29606245be63eb892986ab222d8,Blue,1143b41bc03bfefa72a21fb705d66f9e07bf6425,3a6de26a377571e879f2f06b1d783f9b141169fc,19.85
4/14/2022,636df5a056c3d29606245be63eb892986ab222d8,Blue,1143b41bc03bfefa72a21fb705d66f9e07bf6425,54e8ab187a7b883bf0d5e4a07b970b30c143ff09,19.85
4/14/2022,23f182f56f4964ede3b8bd31e05526f7cfab1ec2,Blue,59b6a91c6a29bd03fa0e822ee4e597eb87f37a15,9a7bc0b44d3ed806878e834640a5a75e805eebcb,18.28
4/14/2022,3780f9e5d22a704d00a18db6c2f7f6b40435d2ec,Blue,33d61b49d6a2be8e4f6ad843d7fbe53b12576a64,74e93162b915769aa4a431f3eeeaae68ec0002e4,13.47
4/14/2022,56e784cfd8d4750338a0902544ab8cf4cdedbb8c,Blue,09deecfa49445e70418e6f6d5f537185b4dfbd2b,0d423069a84ac402e58e62f07e3d572d75eb1c95,19.7
4/14/2022,ac4aba4a1cf08a71ddd53d5002e4559fab4470b8,Platinum,174e40e9d16e24ccff4a9ec0b50fabd49545599e,deff0ef9644a6048146e27f3056658259e1d4b67,68.67
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,7da06fcd653077a7e6301d25378a245618160964,3a6de26a377571e879f2f06b1d783f9b141169fc,18.71
4/14/2022,f496447254583328b8f59a86b9d36dd5c90b4a89,Blue,1a70a939d2827176d6e7f1ab176b5b996c686442,4e826a99844a3e03b0a049a328f23d7d561218d1,19.7
4/14/2022,ee10293fb97d9b46df922af7836b054ce674b11d,Gold,0a0499eced3770c0407869e78f56894a9cbcb87f,deff0ef9644a6048146e27f3056658259e1d4b67,46.3
4/14/2022,02c1aa8edc992c36684b71a1d4cf86c93028f567,Blue,6573eb721a32fa17cd241a8eb0ed37040c5dff06,74e93162b915769aa4a431f3eeeaae68ec0002e4,14.71
4/14/2022,a42ec5af7d2ad68b835038b24436dd824b4f1ec0,Blue,d7526547ad5f2b341bfe0269f26fc8e7530f4ef0,deff0ef9644a6048146e27f3056658259e1d4b67,22.39
4/14/2022,a42ec5af7d2ad68b835038b24436dd824b4f1ec0,Blue,d7526547ad5f2b341bfe0269f26fc8e7530f4ef0,d72e3ccc25826cded7995241bc5bf38a1666337c,22.39
4/14/2022,2e6ca3bed07a291f7a005c52baa9c98817c6a5b8,Gold,8610f7271e7bc0824b47534baa830e1979c862da,e2ee2c1514de81e757498e578f16102e3725f537,40.45
4/14/2022,7826622dfd657c7e0df19c23e354b7135afef99e,Blue,1fa2a0e710ae0f909556e603127d827a97da21e7,71bc289338fc1bed899dde126fea1b8998e7fae8,19.7
4/14/2022,636df5a056c3d29606245be63eb892986ab222d8,Blue,6cef7ebcd3b83f6deac7044dd939ee0606377fb0,54e8ab187a7b883bf0d5e4a07b970b30c143ff09,19.85
4/14/2022,636df5a056c3d29606245be63eb892986ab222d8,Blue,6cef7ebcd3b83f6deac7044dd939ee0606377fb0,e2ee2c1514de81e757498e578f16102e3725f537,19.85
4/14/2022,e4c4e23dca4f97228c15453f8269e0c263a308d5,Blue,a23ff432106b4e7d097fcab15e987df8d8821a01,54e8ab187a7b883bf0d5e4a07b970b30c143ff09,19.85
4/14/2022,e4c4e23dca4f97228c15453f8269e0c263a308d5,Blue,a23ff432106b4e7d097fcab15e987df8d8821a01,3a6de26a377571e879f2f06b1d783f9b141169fc,19.85
4/14/2022,342e461556ed676e1cbcf5a0bc7c66e0670bf71f,Blue,e68abdee86b2a5f9d1454010c814c39c452a206a,54e8ab187a7b883bf0d5e4a07b970b30c143ff09,19.7
4/14/2022,93a042695c621c86deb9eb7ff4bcb1a1e64947c5,Blue,02091bb0c582f6027936a1b416c4e69c03470d9f,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,22.24
4/14/2022,23f182f56f4964ede3b8bd31e05526f7cfab1ec2,Blue,0d683349b5ec3b740c80ea3959d49286a2fd74f7,9a7bc0b44d3ed806878e834640a5a75e805eebcb,19.7
4/14/2022,030a06edd0a7660797d5cbdf9c98018b4f568012,Blue,e405536ade318d1407e217dfbe9da82efe1df116,9a7bc0b44d3ed806878e834640a5a75e805eebcb,19.7
4/14/2022,72bf780db14e86f4ee41ee1321b23cfd7ed73201,Blue,4da9b93973a4c3e67d95730f3c085c19251f097d,d72e3ccc25826cded7995241bc5bf38a1666337c,19.88
4/15/2022,98adaaa36dcaef2a2b6233f61606d449a5ab4cb3,Blue,9f031a37ddf52810cabfc1b781c63b56f0fa11bb,71bc289338fc1bed899dde126fea1b8998e7fae8,39.7
4/15/2022,9195afcdaac476429f876379b550646f9a0cdcaf,Blue,701f6f3a1a69405c5edfde1ac301be8f84836d20,e2ee2c1514de81e757498e578f16102e3725f537,19.7
4/15/2022,c8e26b4c36930c8eea8ce74c340a73b57bb30cbb,Blue,30b6e97858a67f937e44b641bf58c352e29ca65b,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,9.25
4/14/2022,5aa14a6e21a29e878c092a52a0002f30ca33019d,Blue,eff975240685673b74039e2523416195b5546540,d72e3ccc25826cded7995241bc5bf38a1666337c,22.24
4/15/2022,342e461556ed676e1cbcf5a0bc7c66e0670bf71f,Blue,9ca1eda8266a61bc8d02d5fdc458a4bef512c492,9a7bc0b44d3ed806878e834640a5a75e805eebcb,19.7
4/15/2022,23f182f56f4964ede3b8bd31e05526f7cfab1ec2,Blue,203df403ec63b780b7cd65476cee47a415073286,9a7bc0b44d3ed806878e834640a5a75e805eebcb,19.7
4/15/2022,030a06edd0a7660797d5cbdf9c98018b4f568012,Blue,3cf14a8b0013d1ec964d0a3776f0e3d192528e95,9a7bc0b44d3ed806878e834640a5a75e805eebcb,16.64
4/19/2022,a10f5657f7916dc773c76eaa162f6788251d91ab,Gold,51a3763522ea5af6c1c5923fe5bed28c635d5610,d42080826c434083696a78cfa5b8dc5a1c71f5fb,2.27
4/20/2022,a10f5657f7916dc773c76eaa162f6788251d91ab,Gold,f0cf02e6c4282f0ad7dd11731e8a1b02d2c60ed2,d42080826c434083696a78cfa5b8dc5a1c71f5fb,2.23
4/21/2022,a62cc1befd078d5c24f9a8ab0afd79e50b31e19e,Blue,d9df99daf4c47521130bae17de089a7365d9f72c,1632ec491edfb060dd22dee124bdb9b61d849398,1.61
4/27/2022,73eb154014db481e7364713a8d825aecee67c851,Blue,9c26668f05cd3f49233143ccaffe94f1aafacb26,0da59431a2aea012712f7994798692fbb2965b5c,7.36
4/22/2022,a10f5657f7916dc773c76eaa162f6788251d91ab,Gold,d326d44c9715bd970b88e906ce58cd3f1cec469c,1632ec491edfb060dd22dee124bdb9b61d849398,1.59
4/28/2022,73eb154014db481e7364713a8d825aecee67c851,Platinum,9c6c5cc8385817e3df732d4b5a148e2e39df847e,0da59431a2aea012712f7994798692fbb2965b5c,9.8
4/28/2022,73eb154014db481e7364713a8d825aecee67c851,Platinum,6c5e90f28b29cb6374b9da46c7f45aad504ba4ec,0da59431a2aea012712f7994798692fbb2965b5c,9.98
4/28/2022,73eb154014db481e7364713a8d825aecee67c851,Platinum,ec82545f543318fea51b3e3f66333f3dcd0abdcf,0da59431a2aea012712f7994798692fbb2965b5c,9.98
4/28/2022,73eb154014db481e7364713a8d825aecee67c851,Platinum,7f76d6f8048eb2eff64b45aa02f4ee0d374fc3d3,0da59431a2aea012712f7994798692fbb2965b5c,9.98
4/28/2022,6030484374a911b3bfbdfb70a8d3a311f72ad3bd,Blue,d021375287842b9bf85143b2f07c484dd5b343fb,cc68c9c802b3c90990b88366be9d72303a319828,591.89
4/28/2022,b102daf645e155e481400d3b04a8c6605ba3ac46,Blue,12e5a6eca539bdf73a4319d86560c0e9ca5bd32a,aaaa33072da1f30797619fcc0d513cdbe9847051,9.68
4/28/2022,bdca0e046c5852e0698f31cfddbd69a0651c43d1,Blue,c568df544c554bfb7488d34dddb6be76389859f2,aaaa33072da1f30797619fcc0d513cdbe9847051,9.68
4/28/2022,5d279d4fb780096a0cbff638b5f481b64d923fd1,Blue,a6fffc40ab9a530882194384ca7b07c822ec72ca,aaaa33072da1f30797619fcc0d513cdbe9847051,9.8
4/28/2022,ac4aba4a1cf08a71ddd53d5002e4559fab4470b8,Platinum,41473480bad3b6dbb82dd7ca97a6f123a2350054,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,36.12
4/28/2022,f205b3916f8c09b70bbd869329da1bcbf3385517,Blue,4b21e02ef1bccd38b35d70f54198e25954389969,74e93162b915769aa4a431f3eeeaae68ec0002e4,36.69
4/28/2022,ae4cad397e164457908b19a7418496f6dafae5f5,Blue,a92ab4c77e9bdf6f4378e88006799900568c98cc,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,20.04
4/28/2022,5d279d4fb780096a0cbff638b5f481b64d923fd1,Blue,8e12ad95d9bacfe31efd30a35760814c68710317,74e93162b915769aa4a431f3eeeaae68ec0002e4,40.16
4/28/2022,ac4aba4a1cf08a71ddd53d5002e4559fab4470b8,Platinum,d0470ec81fb53a79dc2a1f0bc2f0e5718e8633fa,74e93162b915769aa4a431f3eeeaae68ec0002e4,20.11
4/28/2022,07a662c7586568f9dc248e11c3613d88d8e1ad14,Blue,24a181a37cfbbf58c3cb9a4f9f3ee1122b93c3cb,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,99.68
4/28/2022,ae4cad397e164457908b19a7418496f6dafae5f5,Blue,c42d0b0847de669db9aacaf40383de06e0bb8b2e,74e93162b915769aa4a431f3eeeaae68ec0002e4,20.04
4/28/2022,5e8ef017e213fbe982c8a430041bb1d1fd748c16,Blue,6a829e4c9a281c30861fed05dedaad1a4b63bea1,74e93162b915769aa4a431f3eeeaae68ec0002e4,18.71
4/29/2022,f205b3916f8c09b70bbd869329da1bcbf3385517,Blue,7b65c99ed1027f2d96a33e15eba3c3a03d54d718,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,39.7
4/29/2022,f205b3916f8c09b70bbd869329da1bcbf3385517,Blue,917962cfaf87c7a799ffe1e7b411ff76adf13f28,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,35.66
4/29/2022,07a662c7586568f9dc248e11c3613d88d8e1ad14,Blue,21d1bb427014ab8ae7ceb004097087086909fe6e,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,99.68
4/29/2022,917e2b7095d3cbf1c6a2bef5e86f3842d6f8ffb7,Gold,ff57becbddd39178f49e1cd504115db37704104c,cc68c9c802b3c90990b88366be9d72303a319828,582.02
